,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,source,target
0,22960,85099B,0.1261101243339254,0.17761989342806395,0.027531083481349913,0.2183098591549296,1.2290845070422536,0.005131416636958187,1.0520538300289632,JAM MAKING SET WITH JARS,JUMBO BAG RED RETROSPOT
1,85099B,22960,0.17761989342806395,0.1261101243339254,0.027531083481349913,0.155,1.2290845070422534,0.005131416636958187,1.0341892019716858,JUMBO BAG RED RETROSPOT,JAM MAKING SET WITH JARS
2,22960,22423,0.1261101243339254,0.19626998223801065,0.04440497335701599,0.352112676056338,1.7940220508571791,0.019653341493963132,1.24053981002394,JAM MAKING SET WITH JARS,REGENCY CAKESTAND 3 TIER
3,22423,22960,0.19626998223801065,0.1261101243339254,0.04440497335701599,0.22624434389140272,1.7940220508571791,0.019653341493963132,1.129413231123991,REGENCY CAKESTAND 3 TIER,JAM MAKING SET WITH JARS
4,85123A,85099B,0.11367673179396093,0.17761989342806395,0.02486678507992895,0.21874999999999997,1.2315625,0.004675536093435004,1.052646536412078,CREAM HANGING HEART T-LIGHT HOLDER,JUMBO BAG RED RETROSPOT
5,85099B,85123A,0.17761989342806395,0.11367673179396093,0.02486678507992895,0.13999999999999999,1.2315625,0.004675536093435004,1.030608451402371,JUMBO BAG RED RETROSPOT,CREAM HANGING HEART T-LIGHT HOLDER
6,85123A,22423,0.11367673179396093,0.19626998223801065,0.023090586145648313,0.203125,1.0349264705882353,0.0007792560155725006,1.0086023752307318,CREAM HANGING HEART T-LIGHT HOLDER,REGENCY CAKESTAND 3 TIER
7,22423,85123A,0.19626998223801065,0.11367673179396093,0.023090586145648313,0.11764705882352941,1.0349264705882353,0.0007792560155725006,1.0044997039668444,REGENCY CAKESTAND 3 TIER,CREAM HANGING HEART T-LIGHT HOLDER
8,85123A,21212,0.11367673179396093,0.11367673179396093,0.023090586145648313,0.203125,1.786865234375,0.010168186794292185,1.1122488071605197,CREAM HANGING HEART T-LIGHT HOLDER,PACK OF 72 RETROSPOT CAKE CASES
9,21212,85123A,0.11367673179396093,0.11367673179396093,0.023090586145648313,0.203125,1.786865234375,0.010168186794292185,1.1122488071605197,PACK OF 72 RETROSPOT CAKE CASES,CREAM HANGING HEART T-LIGHT HOLDER
10,20725,85123A,0.1438721136767318,0.11367673179396093,0.023090586145648313,0.16049382716049382,1.411844135802469,0.006735674466588213,1.0557674224218996,LUNCH BAG RED RETROSPOT,CREAM HANGING HEART T-LIGHT HOLDER
11,85123A,20725,0.11367673179396093,0.1438721136767318,0.023090586145648313,0.203125,1.411844135802469,0.006735674466588213,1.0743565632291994,CREAM HANGING HEART T-LIGHT HOLDER,LUNCH BAG RED RETROSPOT
12,85123A,22197,0.11367673179396093,0.10479573712255773,0.02664298401420959,0.23437499999999997,2.2364936440677963,0.01473014711217816,1.169246384166455,CREAM HANGING HEART T-LIGHT HOLDER,POPCORN HOLDER
13,22197,85123A,0.10479573712255773,0.11367673179396093,0.02664298401420959,0.2542372881355932,2.2364936440677963,0.01473014711217816,1.1884789278217343,POPCORN HOLDER,CREAM HANGING HEART T-LIGHT HOLDER
14,22197,85099B,0.10479573712255773,0.17761989342806395,0.02664298401420959,0.2542372881355932,1.4313559322033897,0.008029176354785481,1.1027369610850961,POPCORN HOLDER,JUMBO BAG RED RETROSPOT
15,85099B,22197,0.17761989342806395,0.10479573712255773,0.02664298401420959,0.15,1.4313559322033897,0.008029176354785481,1.0531814857381674,JUMBO BAG RED RETROSPOT,POPCORN HOLDER
16,22197,21212,0.10479573712255773,0.11367673179396093,0.02664298401420959,0.2542372881355932,2.2364936440677963,0.01473014711217816,1.1884789278217343,POPCORN HOLDER,PACK OF 72 RETROSPOT CAKE CASES
17,21212,22197,0.11367673179396093,0.10479573712255773,0.02664298401420959,0.23437499999999997,2.2364936440677963,0.01473014711217816,1.169246384166455,PACK OF 72 RETROSPOT CAKE CASES,POPCORN HOLDER
18,20725,22197,0.1438721136767318,0.10479573712255773,0.023978685612788632,0.16666666666666666,1.5903954802259885,0.008901501408655104,1.0742451154529307,LUNCH BAG RED RETROSPOT,POPCORN HOLDER
19,22197,20725,0.10479573712255773,0.1438721136767318,0.023978685612788632,0.2288135593220339,1.5903954802259885,0.008901501408655104,1.1101438525950071,POPCORN HOLDER,LUNCH BAG RED RETROSPOT
20,22383,22197,0.10746003552397869,0.10479573712255773,0.021314387211367674,0.19834710743801653,1.8927020591119206,0.010053033577416088,1.11669810111516,LUNCH BAG SUKI DESIGN ,POPCORN HOLDER
21,22197,22383,0.10479573712255773,0.10746003552397869,0.021314387211367674,0.2033898305084746,1.8927020591119206,0.010053033577416088,1.1204225085975588,POPCORN HOLDER,LUNCH BAG SUKI DESIGN 
22,22423,22197,0.19626998223801065,0.10479573712255773,0.022202486678507993,0.11312217194570136,1.0794539458547434,0.001634229214844355,1.0093884800811976,REGENCY CAKESTAND 3 TIER,POPCORN HOLDER
23,22197,22423,0.10479573712255773,0.19626998223801065,0.022202486678507993,0.211864406779661,1.0794539458547434,0.001634229214844355,1.019786474149621,POPCORN HOLDER,REGENCY CAKESTAND 3 TIER
24,22960,22961,0.1261101243339254,0.10479573712255773,0.0541740674955595,0.4295774647887324,4.099188350441633,0.04095826405736838,1.569370436155516,JAM MAKING SET WITH JARS,JAM MAKING SET PRINTED
25,22961,22960,0.10479573712255773,0.1261101243339254,0.0541740674955595,0.5169491525423728,4.099188350441632,0.04095826405736838,1.809105356642049,JAM MAKING SET PRINTED,JAM MAKING SET WITH JARS
26,22961,85099B,0.10479573712255773,0.17761989342806395,0.023090586145648313,0.22033898305084745,1.2405084745762711,0.004476778486224204,1.0547918758205266,JAM MAKING SET PRINTED,JUMBO BAG RED RETROSPOT
27,85099B,22961,0.17761989342806395,0.10479573712255773,0.023090586145648313,0.13,1.2405084745762711,0.004476778486224204,1.0289704171005083,JUMBO BAG RED RETROSPOT,JAM MAKING SET PRINTED
28,22961,21212,0.10479573712255773,0.11367673179396093,0.035523978685612786,0.3389830508474576,2.9819915254237284,0.023611141783581355,1.340848021132213,JAM MAKING SET PRINTED,PACK OF 72 RETROSPOT CAKE CASES
29,21212,22961,0.11367673179396093,0.10479573712255773,0.035523978685612786,0.31249999999999994,2.9819915254237284,0.023611141783581355,1.3021152914580978,PACK OF 72 RETROSPOT CAKE CASES,JAM MAKING SET PRINTED
30,22961,22423,0.10479573712255773,0.19626998223801065,0.04085257548845471,0.3898305084745763,1.9861952603727282,0.02028431802479107,1.3172241957765938,JAM MAKING SET PRINTED,REGENCY CAKESTAND 3 TIER
31,22423,22961,0.19626998223801065,0.10479573712255773,0.04085257548845471,0.2081447963800905,1.986195260372728,0.02028431802479107,1.1305150976909415,REGENCY CAKESTAND 3 TIER,JAM MAKING SET PRINTED
32,22720,22961,0.12433392539964476,0.10479573712255773,0.04085257548845471,0.32857142857142857,3.1353510895883776,0.027822910126857836,1.333282944711084,SET OF 3 CAKE TINS PANTRY DESIGN ,JAM MAKING SET PRINTED
33,22961,22720,0.10479573712255773,0.12433392539964476,0.04085257548845471,0.3898305084745763,3.135351089588378,0.027822910126857836,1.4351194000394714,JAM MAKING SET PRINTED,SET OF 3 CAKE TINS PANTRY DESIGN 
34,22961,47566,0.10479573712255773,0.10746003552397869,0.020426287744227355,0.19491525423728814,1.8138394733155905,0.009164934110275769,1.1086285874544266,JAM MAKING SET PRINTED,PARTY BUNTING
35,47566,22961,0.10746003552397869,0.10479573712255773,0.020426287744227355,0.19008264462809918,1.8138394733155905,0.009164934110275769,1.1053032225323522,PARTY BUNTING,JAM MAKING SET PRINTED
36,85099B,21080,0.17761989342806395,0.07371225577264653,0.023090586145648313,0.13,1.7636144578313253,0.009997823130968643,1.064698556583165,JUMBO BAG RED RETROSPOT,SET/20 RED RETROSPOT PAPER NAPKINS 
37,21080,85099B,0.07371225577264653,0.17761989342806395,0.023090586145648313,0.3132530120481928,1.7636144578313253,0.009997823130968643,1.1975008569380823,SET/20 RED RETROSPOT PAPER NAPKINS ,JUMBO BAG RED RETROSPOT
38,22197,21080,0.10479573712255773,0.07371225577264653,0.021314387211367674,0.2033898305084746,2.7592403512354506,0.013589657032706669,1.1627867427534864,POPCORN HOLDER,SET/20 RED RETROSPOT PAPER NAPKINS 
39,21080,22197,0.07371225577264653,0.10479573712255773,0.021314387211367674,0.28915662650602414,2.7592403512354506,0.013589657032706669,1.2593551494716562,SET/20 RED RETROSPOT PAPER NAPKINS ,POPCORN HOLDER
40,21212,21080,0.11367673179396093,0.07371225577264653,0.03463587921847247,0.3046875,4.133471385542169,0.026256510889077482,1.3321891152932723,PACK OF 72 RETROSPOT CAKE CASES,SET/20 RED RETROSPOT PAPER NAPKINS 
41,21080,21212,0.07371225577264653,0.11367673179396093,0.03463587921847247,0.46987951807228917,4.133471385542169,0.026256510889077482,1.6719279832068468,SET/20 RED RETROSPOT PAPER NAPKINS ,PACK OF 72 RETROSPOT CAKE CASES
42,20725,21080,0.1438721136767318,0.07371225577264653,0.03019538188277087,0.20987654320987653,2.847240815112301,0.019590243840880338,1.1723329262877444,LUNCH BAG RED RETROSPOT,SET/20 RED RETROSPOT PAPER NAPKINS 
43,21080,20725,0.07371225577264653,0.1438721136767318,0.03019538188277087,0.4096385542168675,2.847240815112301,0.019590243840880338,1.450175807445536,SET/20 RED RETROSPOT PAPER NAPKINS ,LUNCH BAG RED RETROSPOT
44,22086,22910,0.0763765541740675,0.06571936056838366,0.04706927175843695,0.6162790697674418,9.377435575109994,0.04204985345570072,2.4347919694278484,PAPER CHAIN KIT 50'S CHRISTMAS ,PAPER CHAIN KIT VINTAGE CHRISTMAS
45,22910,22086,0.06571936056838366,0.0763765541740675,0.04706927175843695,0.7162162162162162,9.377435575109994,0.04204985345570072,3.2546730948151907,PAPER CHAIN KIT VINTAGE CHRISTMAS,PAPER CHAIN KIT 50'S CHRISTMAS 
46,22423,22969,0.19626998223801065,0.056838365896980464,0.020426287744227355,0.10407239819004525,1.8310237556561086,0.009270622679189449,1.0527208138220572,REGENCY CAKESTAND 3 TIER,HOMEMADE JAM SCENTED CANDLES
47,22969,22423,0.056838365896980464,0.19626998223801065,0.020426287744227355,0.359375,1.8310237556561086,0.009270622679189449,1.2546029545553006,HOMEMADE JAM SCENTED CANDLES,REGENCY CAKESTAND 3 TIER
48,22111,21485,0.0674955595026643,0.05328596802841918,0.02664298401420959,0.39473684210526316,7.407894736842106,0.023046417788490356,1.564136226735655,SCOTTIE DOG HOT WATER BOTTLE,RETROSPOT HEART HOT WATER BOTTLE
49,21485,22111,0.05328596802841918,0.0674955595026643,0.02664298401420959,0.5,7.407894736842105,0.023046417788490356,1.8650088809946714,RETROSPOT HEART HOT WATER BOTTLE,SCOTTIE DOG HOT WATER BOTTLE
50,22112,21485,0.07104795737122557,0.05328596802841918,0.020426287744227355,0.28750000000000003,5.395416666666668,0.01664042855925974,1.3287214483811662,CHOCOLATE HOT WATER BOTTLE,RETROSPOT HEART HOT WATER BOTTLE
51,21485,22112,0.05328596802841918,0.07104795737122557,0.020426287744227355,0.38333333333333336,5.395416666666668,0.01664042855925974,1.5064087177763907,RETROSPOT HEART HOT WATER BOTTLE,CHOCOLATE HOT WATER BOTTLE
52,22961,22962,0.10479573712255773,0.043516873889875664,0.023978685612788632,0.2288135593220339,5.25804219993082,0.019418302736229725,1.2402748228680733,JAM MAKING SET PRINTED,JAM JAR WITH PINK LID
53,22962,22961,0.043516873889875664,0.10479573712255773,0.023978685612788632,0.5510204081632654,5.25804219993082,0.019418302736229725,1.9938640400452126,JAM JAR WITH PINK LID,JAM MAKING SET PRINTED
54,21080,21094,0.07371225577264653,0.03641207815275311,0.02575488454706927,0.3493975903614458,9.595650896268,0.023070868129059938,1.4810703243207683,SET/20 RED RETROSPOT PAPER NAPKINS ,SET/6 RED SPOTTY PAPER PLATES
55,21094,21080,0.03641207815275311,0.07371225577264653,0.02575488454706927,0.7073170731707317,9.595650896268,0.023070868129059938,3.1648164594434576,SET/6 RED SPOTTY PAPER PLATES,SET/20 RED RETROSPOT PAPER NAPKINS 
56,22962,22963,0.043516873889875664,0.035523978685612786,0.03019538188277087,0.6938775510204082,19.53265306122449,0.02864948938224243,3.1506216696269984,JAM JAR WITH PINK LID,JAM JAR WITH GREEN LID
57,22963,22962,0.035523978685612786,0.043516873889875664,0.03019538188277087,0.8500000000000001,19.532653061224494,0.02864948938224243,6.3765541740675,JAM JAR WITH GREEN LID,JAM JAR WITH PINK LID
58,22961,22963,0.10479573712255773,0.035523978685612786,0.021314387211367674,0.2033898305084746,5.72542372881356,0.01759162567948285,1.2107252182457202,JAM MAKING SET PRINTED,JAM JAR WITH GREEN LID
59,22963,22961,0.035523978685612786,0.10479573712255773,0.021314387211367674,0.6000000000000001,5.72542372881356,0.01759162567948285,2.2380106571936063,JAM JAR WITH GREEN LID,JAM MAKING SET PRINTED
60,21086,21094,0.03463587921847247,0.03641207815275311,0.03197158081705151,0.923076923076923,25.350844277673545,0.030710416476059172,12.526642984014199,SET/6 RED SPOTTY PAPER CUPS,SET/6 RED SPOTTY PAPER PLATES
61,21094,21086,0.03641207815275311,0.03463587921847247,0.03197158081705151,0.8780487804878049,25.350844277673545,0.030710416476059172,7.915985790408526,SET/6 RED SPOTTY PAPER PLATES,SET/6 RED SPOTTY PAPER CUPS
62,21086,21080,0.03463587921847247,0.07371225577264653,0.023978685612788632,0.6923076923076923,9.392029657089898,0.021425596824926098,3.0104351687388986,SET/6 RED SPOTTY PAPER CUPS,SET/20 RED RETROSPOT PAPER NAPKINS 
63,21080,21086,0.07371225577264653,0.03463587921847247,0.023978685612788632,0.3253012048192771,9.392029657089898,0.021425596824926098,1.4308075361583357,SET/20 RED RETROSPOT PAPER NAPKINS ,SET/6 RED SPOTTY PAPER CUPS
64,85099B,22411,0.17761989342806395,0.0674955595026643,0.03463587921847247,0.195,2.889078947368421,0.02264732513274169,1.1583906093134606,JUMBO BAG RED RETROSPOT,JUMBO SHOPPER VINTAGE RED PAISLEY
65,22411,85099B,0.0674955595026643,0.17761989342806395,0.03463587921847247,0.5131578947368421,2.889078947368421,0.02264732513274169,1.6892131918774904,JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG RED RETROSPOT
66,21931,22411,0.07548845470692718,0.0674955595026643,0.028419182948490232,0.3764705882352941,5.5777089783281735,0.023324047462054652,1.495525989476859,JUMBO STORAGE BAG SUKI,JUMBO SHOPPER VINTAGE RED PAISLEY
67,22411,21931,0.0674955595026643,0.07548845470692718,0.028419182948490232,0.4210526315789474,5.5777089783281735,0.023324047462054652,1.5968835782334894,JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO STORAGE BAG SUKI
68,22383,22411,0.10746003552397869,0.0674955595026643,0.023090586145648313,0.21487603305785125,3.183558068725533,0.01583751092378119,1.1877161821071327,LUNCH BAG SUKI DESIGN ,JUMBO SHOPPER VINTAGE RED PAISLEY
69,22411,22383,0.0674955595026643,0.10746003552397869,0.023090586145648313,0.34210526315789475,3.183558068725533,0.01583751092378119,1.3566607460035525,JUMBO SHOPPER VINTAGE RED PAISLEY,LUNCH BAG SUKI DESIGN 
70,20725,22411,0.1438721136767318,0.0674955595026643,0.022202486678507993,0.15432098765432098,2.28638726445744,0.01249175786906606,1.1026694843837108,LUNCH BAG RED RETROSPOT,JUMBO SHOPPER VINTAGE RED PAISLEY
71,22411,20725,0.0674955595026643,0.1438721136767318,0.022202486678507993,0.32894736842105265,2.28638726445744,0.01249175786906606,1.2757984188346743,JUMBO SHOPPER VINTAGE RED PAISLEY,LUNCH BAG RED RETROSPOT
72,22386,22411,0.08259325044404973,0.0674955595026643,0.020426287744227355,0.24731182795698925,3.6641199773627617,0.014851610094362542,1.2388987566607461,JUMBO BAG PINK POLKADOT,JUMBO SHOPPER VINTAGE RED PAISLEY
73,22411,22386,0.0674955595026643,0.08259325044404973,0.020426287744227355,0.3026315789473685,3.664119977362762,0.014851610094362542,1.3155266597406081,JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG PINK POLKADOT
74,20728,22411,0.10035523978685613,0.0674955595026643,0.020426287744227355,0.20353982300884957,3.015603167210061,0.013652754685789463,1.170811130846655,LUNCH BAG CARS BLUE,JUMBO SHOPPER VINTAGE RED PAISLEY
