,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,source,target
0,22726,22727,0.0623988906863878,0.06678992373468916,0.04206147446267622,0.674074074074074,10.092451621171344,0.03789385731260317,2.863258188541294,ALARM CLOCK BAKELIKE GREEN,ALARM CLOCK BAKELIKE RED 
1,22727,22726,0.06678992373468916,0.0623988906863878,0.04206147446267622,0.629757785467128,10.092451621171344,0.03789385731260317,2.5323992578657375,ALARM CLOCK BAKELIKE RED ,ALARM CLOCK BAKELIKE GREEN
2,82494L,82482,0.053847931592327244,0.05246128957707419,0.03096833834065172,0.575107296137339,10.96250779905844,0.028143406408260158,2.2300658538236533,WOODEN FRAME ANTIQUE WHITE ,WOODEN PICTURE FRAME WHITE FINISH
3,82482,82494L,0.05246128957707419,0.053847931592327244,0.03096833834065172,0.5903083700440528,10.96250779905844,0.028143406408260158,2.309424941167115,WOODEN PICTURE FRAME WHITE FINISH,WOODEN FRAME ANTIQUE WHITE 
4,20725,85099B,0.09013173099144904,0.11994453431938988,0.03258608735844696,0.36153846153846153,3.0142137246183487,0.021775278857277085,1.3784001269696304,LUNCH BAG RED RETROSPOT,JUMBO BAG RED RETROSPOT
5,85099B,20725,0.11994453431938988,0.09013173099144904,0.03258608735844696,0.27167630057803466,3.0142137246183487,0.021775278857277085,1.2492635757022168,JUMBO BAG RED RETROSPOT,LUNCH BAG RED RETROSPOT
6,85099B,22386,0.11994453431938988,0.07164317078807488,0.048301363531315,0.4026974951830443,5.620877618248493,0.039708156773974844,1.5542490140677068,JUMBO BAG RED RETROSPOT,JUMBO BAG PINK POLKADOT
7,22386,85099B,0.07164317078807488,0.11994453431938988,0.048301363531315,0.6741935483870968,5.6208776182484925,0.039708156773974844,2.7011603402078133,JUMBO BAG PINK POLKADOT,JUMBO BAG RED RETROSPOT
8,21931,22386,0.0684076727524844,0.07164317078807488,0.03143055234573608,0.45945945945945954,6.413164777680908,0.026529609763515104,1.7174601340420617,JUMBO STORAGE BAG SUKI,JUMBO BAG PINK POLKADOT
9,22386,21931,0.07164317078807488,0.0684076727524844,0.03143055234573608,0.4387096774193549,6.413164777680908,0.026529609763515104,1.6597334565904014,JUMBO BAG PINK POLKADOT,JUMBO STORAGE BAG SUKI
10,21931,85099B,0.0684076727524844,0.11994453431938988,0.043217009475387105,0.6317567567567568,5.267074155079936,0.03501188302321715,2.3898753930409233,JUMBO STORAGE BAG SUKI,JUMBO BAG RED RETROSPOT
11,85099B,21931,0.11994453431938988,0.0684076727524844,0.043217009475387105,0.3603082851637765,5.267074155079936,0.03501188302321715,1.4563145115706644,JUMBO BAG RED RETROSPOT,JUMBO STORAGE BAG SUKI
12,85099B,21929,0.11994453431938988,0.04876357753639935,0.030043910330483013,0.2504816955684008,5.136655434713129,0.02419498573113213,1.2691303425671177,JUMBO BAG RED RETROSPOT,JUMBO BAG PINK VINTAGE PAISLEY
13,21929,85099B,0.04876357753639935,0.11994453431938988,0.030043910330483013,0.6161137440758294,5.136655434713129,0.02419498573113213,2.292490163686528,JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG RED RETROSPOT
14,20725,22383,0.09013173099144904,0.06956320776519528,0.03651490640166397,0.40512820512820513,5.823886191328052,0.030245054072469114,1.564096331774025,LUNCH BAG RED RETROSPOT,LUNCH BAG SUKI DESIGN 
15,22383,20725,0.06956320776519528,0.09013173099144904,0.03651490640166397,0.5249169435215947,5.823886191328052,0.030245054072469114,1.9151772655354815,LUNCH BAG SUKI DESIGN ,LUNCH BAG RED RETROSPOT
16,20727,20725,0.06494106771435175,0.09013173099144904,0.0311994453431939,0.48042704626334515,5.330276485080755,0.025346194497666473,1.7511848191191972,LUNCH BAG  BLACK SKULL.,LUNCH BAG RED RETROSPOT
17,20725,20727,0.09013173099144904,0.06494106771435175,0.0311994453431939,0.34615384615384615,5.330276485080755,0.025346194497666473,1.4300901317309915,LUNCH BAG RED RETROSPOT,LUNCH BAG  BLACK SKULL.
18,20725,22382,0.09013173099144904,0.06078114166859256,0.03258608735844696,0.36153846153846153,5.948201228429365,0.02710777784822022,1.4710656817238912,LUNCH BAG RED RETROSPOT,LUNCH BAG SPACEBOY DESIGN 
19,22382,20725,0.06078114166859256,0.09013173099144904,0.03258608735844696,0.5361216730038022,5.948201228429364,0.02710777784822022,1.9614373340102367,LUNCH BAG SPACEBOY DESIGN ,LUNCH BAG RED RETROSPOT
20,85099B,22411,0.11994453431938988,0.060087820660966025,0.03582158539403744,0.29865125240847784,4.970246035274937,0.028614379726590852,1.3401495084531831,JUMBO BAG RED RETROSPOT,JUMBO SHOPPER VINTAGE RED PAISLEY
21,22411,85099B,0.060087820660966025,0.11994453431938988,0.03582158539403744,0.5961538461538461,4.970246035274937,0.028614379726590852,2.1791849626377013,JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG RED RETROSPOT
